Domain,Rank,Category,Language,SLD,SLD Rank,SLD Category,SLD Language,DNS,HTTP,IP,IP Details,,,,
gymnasticswod.com,230638,,,gymnasticswod.com,230638,,,N,N,Y,72.250.245.231,Y,US,Asheville,35.59/-82.5581
hotfrog.sg,230653,,,hotfrog.sg,230653,,,N,N,Y,98.129.61.119,Y,US,San Antonio,29.4889/-98.3987
burg13.com,230659,,,burg13.com,230659,,,N,N,Y,202.218.35.177,Y,JP,None,35.69/139.69
divinehealthfromtheinsideout.com,230664,,,divinehealthfromtheinsideout.com,230664,,,N,N,Y,67.227.172.104,Y,US,Lansing,42.7257/-84.636
distherapy.com,230706,,,distherapy.com,230706,,,N,N,Y,184.168.221.19,Y,US,Scottsdale,33.6119/-111.8906
sookmyung.ac.kr,230716,,,sookmyung.ac.kr,230716,,,N,N,Y,203.252.192.3,Y,KR,None,37.57/126.98
powerlistmarketing.com,230742,,,powerlistmarketing.com,230742,,,N,N,Y,97.79.237.223,Y,US,None,38.0/-97.0
dgi.gob.ni,230751,,,dgi.gob.ni,230751,,,N,N,Y,165.98.238.100,Y,NI,Managua,12.1508/-86.2683
e1515.com.tw,230817,,,e1515.com.tw,230817,,,N,N,Y,210.241.49.246,Y,TW,Taipei,25.0392/121.525
www.waterdh.com,,,,waterdh.com,230860,,,N,N,Y,173.212.212.150,Y,US,Scranton,41.409/-75.6624
adsc.com,230870,,,adsc.com,230870,,,N,N,Y,184.168.221.12,Y,US,Scottsdale,33.6119/-111.8906
beamtele.net,230874,,,beamtele.net,230874,,,N,N,Y,123.176.37.40,Y,IN,None,20.0/77.0
jpmorganam.com.hk,230890,,,jpmorganam.com.hk,230890,,,N,N,Y,170.148.98.93,Y,HK,Hong Kong,22.2833/114.15
codensa.com.co,230891,,,codensa.com.co,230891,,,N,N,Y,200.13.222.21,Y,CO,BogotÃ¡,4.6492/-74.0628
cam4.com.cy,230975,,,cam4.com.cy,230975,,,N,Y,N,95.211.208.200,N,NL,Amsterdam,52.35/4.9167
interactivehealthpartner.com,231038,,,interactivehealthpartner.com,231038,,,N,N,Y,98.124.198.1,Y,US,Kirkland,47.6727/-122.1873
airenvy.com,231047,,,airenvy.com,231047,,,N,N,Y,184.168.221.7,Y,US,Scottsdale,33.6119/-111.8906
vstarvps.com,231137,,,vstarvps.com,231137,,,N,N,Y,37.49.225.48,Y,NL,None,52.5/5.75
bmw.com.br,231144,,,bmw.com.br,231144,,,N,N,Y,209.10.72.67,Y,US,Overland Park,38.8998/-94.7052
kodix.ru,231228,,,kodix.ru,231228,,,N,N,Y,176.62.216.39,Y,RU,None,60.0/100.0
fxsol.co.uk,231231,,,fxsol.co.uk,231231,,,N,N,Y,206.18.161.122,Y,US,None,38.0/-97.0
elliottwavetechnology.com,231235,,,elliottwavetechnology.com,231235,,,N,N,P,98.124.198.1,Y,US,Kirkland,47.6727/-122.1873
,,,,,,,,,,,216.239.34.21,N,US,Mountain View,37.4192/-122.0574
,,,,,,,,,,,216.239.36.21,N,US,Mountain View,37.4192/-122.0574
,,,,,,,,,,,216.239.32.21,N,US,Mountain View,37.4192/-122.0574
,,,,,,,,,,,216.239.38.21,N,US,Mountain View,37.4192/-122.0574
farvit.ir,231280,,,farvit.ir,231280,,,N,N,Y,46.4.18.170,Y,DE,None,51.0/9.0
alltechlife.com,231337,,,alltechlife.com,231337,,,N,N,Y,144.76.218.153,Y,DE,None,51.0/9.0
0rz.tw,231367,,,0rz.tw,231367,,,N,Y,N,103.23.108.138,N,TW,None,23.5/121.0
beingjavaguys.com,231429,,,beingjavaguys.com,231429,,,N,N,Y,50.63.202.17,Y,US,Scottsdale,33.6119/-111.8906
tpc.gov.tw,231444,,,tpc.gov.tw,231444,,,N,N,Y,61.60.98.60,Y,TW,Taipei,25.0392/121.525
www.diyplanner.com,,,,diyplanner.com,231506,,,N,N,Y,206.192.23.194,Y,US,None,38.0/-97.0
kawalebouna-templates.com,231669,,,kawalebouna-templates.com,231669,,,N,N,P,50.63.202.13,Y,US,Scottsdale,33.6119/-111.8906
,,,,,,,,,,,50.63.202.21,Y,US,Scottsdale,33.6119/-111.8906
,,,,,,,,,,,50.63.202.54,N,US,Scottsdale,33.6119/-111.8906
,,,,,,,,,,,216.239.36.21,N,US,Mountain View,37.4192/-122.0574
,,,,,,,,,,,216.239.38.21,N,US,Mountain View,37.4192/-122.0574
www.globalsources.com.cn,,,,globalsources.com.cn,231675,,,N,Y,N,61.152.146.141,N,CN,Shanghai,31.0456/121.3997
www.publicmutualonline.com.my,,,,publicmutualonline.com.my,231703,,,N,N,Y,203.121.122.201,Y,MY,Kuala Lumpur,3.1667/101.7
wani.com,231781,,,wani.com,231781,,,N,N,Y,112.78.114.144,Y,JP,None,35.69/139.69
chomsky.info,231879,,,chomsky.info,231879,,,N,N,Y,209.59.145.33,Y,US,Lansing,42.7257/-84.636
clavijero.edu.mx,231914,,,clavijero.edu.mx,231914,,,N,N,Y,187.237.103.159,Y,MX,None,19.43/-99.13
mtgac.com,231958,,,mtgac.com,231958,,,N,N,Y,184.154.139.2,Y,US,Chicago,41.8876/-87.6368
myxtunnel.com,231991,,,myxtunnel.com,231991,,,N,N,P,65.55.84.234,Y,US,Redmond,47.6801/-122.1206
,,,,,,,,,,,216.239.38.21,N,US,Mountain View,37.4192/-122.0574
,,,,,,,,,,,216.239.36.21,N,US,Mountain View,37.4192/-122.0574
,,,,,,,,,,,216.239.34.21,N,US,Mountain View,37.4192/-122.0574
,,,,,,,,,,,216.239.32.21,N,US,Mountain View,37.4192/-122.0574
muthusnews.com,232031,,,muthusnews.com,232031,,,N,N,Y,184.168.221.29,Y,US,Scottsdale,33.6119/-111.8906
santaclaraca.gov,232069,,,santaclaraca.gov,232069,,,N,N,Y,209.213.197.149,Y,US,Santa Clara,37.3486/-121.951
tukki.net,232087,,,tukki.net,232087,,,N,N,Y,184.154.139.3,Y,US,Chicago,41.8876/-87.6368
lkhitz.com,232097,,,lkhitz.com,232097,,,N,N,Y,184.168.221.15,Y,US,Scottsdale,33.6119/-111.8906
myartis.com,232170,,,myartis.com,232170,,,N,N,Y,202.71.108.26,Y,MY,None,2.5/112.5
friendrecommends.com,232180,,,friendrecommends.com,232180,,,N,N,Y,199.116.251.16,Y,US,Schertz,29.5892/-98.2939
etutorials.org,232182,,,etutorials.org,232182,,,N,N,Y,195.234.5.139,Y,UA,None,49.0/32.0
www.4chan.com,,,,4chan.com,232328,,,N,N,P,208.73.211.249,Y,US,Los Angeles,34.0533/-118.2549
,,,,,,,,,,,208.73.211.177,N,US,Los Angeles,34.0533/-118.2549
,,,,,,,,,,,208.73.211.164,N,US,Los Angeles,34.0533/-118.2549
,,,,,,,,,,,208.73.211.182,N,US,Los Angeles,34.0533/-118.2549
,,,,,,,,,,,208.73.211.236,N,US,Los Angeles,34.0533/-118.2549
tora-shinjyuku.jp,232378,,,tora-shinjyuku.jp,232378,,,N,N,Y,133.242.7.30,Y,JP,Tokyo,35.685/139.7514
competitrack.com,232383,,,competitrack.com,232383,,,N,N,Y,38.108.116.217,Y,US,Astoria,40.7611/-73.9319
1000spages.com,232420,,,1000spages.com,232420,,,N,N,Y,74.80.155.189,Y,US,South Bend,41.6565/-86.3473
user.51sole.com,232472,,,51sole.com,8386,,,N,Y,N,202.104.151.37,N,CN,Guangzhou,23.1167/113.25
homemadefuckvideos.com,232484,,,homemadefuckvideos.com,232484,,,N,N,Y,192.200.116.162,Y,US,Los Angeles,34.053/-118.2642
www.dincrm.no,,,,dincrm.no,232494,,,N,N,Y,87.236.196.138,Y,CZ,Prague,50.0833/14.4667
miips.net,232682,,,miips.net,232682,,,N,N,Y,188.138.112.137,Y,DE,None,51.0/9.0
leatherbeans.com,232795,,,leatherbeans.com,232795,,,N,N,Y,66.96.147.120,Y,US,Burlington,42.5051/-71.2047
ariasystems.net,232841,,,ariasystems.net,232841,,,N,N,Y,64.238.195.38,Y,US,Philadelphia,39.9523/-75.1638
harland.net,232846,,,harland.net,232846,,,N,N,Y,12.6.41.150,Y,US,None,38.0/-97.0
volleyleague.gr,232854,,,volleyleague.gr,232854,,,N,N,Y,216.194.167.214,Y,US,Los Angeles,33.9571/-118.4041
supernet.hr,232878,,,supernet.hr,232878,,,N,N,Y,176.9.121.236,Y,DE,None,51.0/9.0
ncc.go.jp,232883,,,ncc.go.jp,232883,,,N,N,Y,160.190.6.171,Y,JP,None,35.69/139.69
tambayanglonelyboys.com,232896,,,tambayanglonelyboys.com,232896,,,N,N,Y,50.63.202.66,Y,US,Scottsdale,33.6119/-111.8906
merit-times.com.tw,232918,,,merit-times.com.tw,232918,,,N,Y,N,,,,,
www.nswebhost.com,,,,nswebhost.com,232960,,,N,N,Y,64.22.83.109,Y,US,Atlanta,33.7257/-84.4309
bbsnews.jp,233022,,,bbsnews.jp,233022,,,N,N,Y,70.85.186.114,Y,US,Houston,29.7523/-95.367
xiaosege.com,233077,,,xiaosege.com,233077,,,N,Y,N,176.74.176.179,N,GB,None,51.5/-0.13
twitter-icon.com,233092,,,twitter-icon.com,233092,,,N,Y,N,74.86.241.88,N,US,Dallas,32.9299/-96.8353
etsyonsale.com,233104,,,etsyonsale.com,233104,,,N,N,Y,98.124.198.1,Y,US,Kirkland,47.6727/-122.1873
encuentrame.com.mx,233215,,,encuentrame.com.mx,233215,,,N,N,Y,176.31.241.195,Y,FR,None,48.86/2.35
greentoe.com,233223,,,greentoe.com,233223,,,N,N,Y,184.168.221.28,Y,US,Scottsdale,33.6119/-111.8906
filmx19.com,233224,,,filmx19.com,233224,,,N,N,Y,85.159.233.171,Y,NL,None,52.5/5.75
manutd.com.vn,233254,,,manutd.com.vn,233254,,,N,N,Y,112.213.94.54,Y,VN,Thanh Nguyen,9.8478/106.3456
multi.ne.jp,233353,,,multi.ne.jp,233353,,,N,N,Y,211.120.107.138,Y,JP,None,35.69/139.69
animestk.com.br,233391,,,animestk.com.br,233391,,,N,N,Y,74.125.113.121,Y,US,Mountain View,37.4192/-122.0574
smallhd.com,233395,,,smallhd.com,233395,,,N,N,Y,69.195.222.216,Y,US,Miami,25.7806/-80.1826
youthvillage.co.za,233398,,,youthvillage.co.za,233398,,,N,N,Y,196.46.186.192,Y,ZA,Pretoria,-25.7069/28.2294
idocscript.com,233450,,,idocscript.com,233450,,,N,N,Y,192.169.81.102,Y,US,Dallas,32.7791/-96.8028
joinkai.com,233461,,,joinkai.com,233461,,,N,N,Y,50.63.202.24,Y,US,Scottsdale,33.6119/-111.8906
cllmcmaster.ca,233486,,,cllmcmaster.ca,233486,,,N,N,Y,184.168.221.24,Y,US,Scottsdale,33.6119/-111.8906
notaryrotary.com,233500,,,notaryrotary.com,233500,,,N,N,Y,64.199.248.51,Y,US,Fairport,43.1005/-77.426
emsekfelol.com,233503,,,emsekfelol.com,233503,,,N,N,P,50.63.202.30,Y,US,Scottsdale,33.6119/-111.8906
,,,,,,,,,,,216.239.38.21,N,US,Mountain View,37.4192/-122.0574
,,,,,,,,,,,216.239.34.21,N,US,Mountain View,37.4192/-122.0574
,,,,,,,,,,,216.239.36.21,N,US,Mountain View,37.4192/-122.0574
thebusybudgetingmama.com,233541,,,thebusybudgetingmama.com,233541,,,N,N,Y,50.63.202.93,Y,US,Scottsdale,33.6119/-111.8906
koturltd.com,233550,,,koturltd.com,233550,,,N,N,P,66.94.237.69,Y,US,Sunnyvale,37.4249/-122.0074
,,,,,,,,,,,66.94.237.70,Y,US,Sunnyvale,37.4249/-122.0074
,,,,,,,,,,,66.94.237.71,Y,US,Sunnyvale,37.4249/-122.0074
,,,,,,,,,,,66.94.237.72,Y,US,Sunnyvale,37.4249/-122.0074
,,,,,,,,,,,66.94.237.73,Y,US,Sunnyvale,37.4249/-122.0074
,,,,,,,,,,,66.94.237.74,Y,US,Sunnyvale,37.4249/-122.0074
,,,,,,,,,,,198.101.205.239,N,US,San Antonio,29.4889/-98.3987
invest-busines.com,233570,,,invest-busines.com,233570,,,N,N,Y,198.1.99.56,Y,US,Provo,40.2181/-111.6133
altisource.com,233625,,,altisource.com,233625,,,N,N,Y,65.214.21.201,Y,US,None,38.0/-97.0
skl.de,233754,,,skl.de,233754,,,N,N,Y,212.18.14.62,Y,DE,Baierbrunn,48.0167/11.4833
www.thepiratebay.mk,,,,thepiratebay.mk,233787,,,N,N,Y,54.186.53.186,Y,US,Boardman,45.7788/-119.529
wislok-forum.pl,233808,,,wislok-forum.pl,233808,,,N,N,Y,80.72.45.18,Y,PL,None,52.0/20.0
keywordbuzz.net,233814,,,keywordbuzz.net,233814,,,N,N,Y,50.63.202.70,Y,US,Scottsdale,33.6119/-111.8906
zanime-mf.com,233907,,,zanime-mf.com,233907,,,N,N,P,184.168.221.18,Y,US,Scottsdale,33.6119/-111.8906
,,,,,,,,,,,216.239.36.21,N,US,Mountain View,37.4192/-122.0574
,,,,,,,,,,,216.239.32.21,N,US,Mountain View,37.4192/-122.0574
,,,,,,,,,,,216.239.34.21,N,US,Mountain View,37.4192/-122.0574
ccaudi.com,233926,,,ccaudi.com,233926,,,N,N,Y,1.1.1.1,Y,AU,None,-27.0/133.0
perfumeriasif.com,233932,,,perfumeriasif.com,233932,,,N,N,Y,98.124.198.1,Y,US,Kirkland,47.6727/-122.1873
uce.edu.ec,234074,,,uce.edu.ec,234074,,,N,N,Y,200.93.225.10,Y,EC,Guayaquil,-2.1667/-79.9
alemansencillo.com,234113,,,alemansencillo.com,234113,,,N,N,Y,50.63.202.13,Y,US,Scottsdale,33.6119/-111.8906
xhamster.nom.co,234228,,,xhamster.nom.co,234228,,,N,N,Y,64.187.228.154,Y,US,Wilson,35.7876/-77.9844
www.haosf.com,,,,haosf.com,234249,,,Y,Y,Y,78.16.49.15,Y,IE,None,53.0/-8.0
haosf.com,234249,,,haosf.com,234249,,,Y,Y,N,46.82.174.68,N,DE,None,51.0/9.0
bestpartstore.co.uk,234258,,,bestpartstore.co.uk,234258,,,N,N,Y,88.198.248.54,Y,DE,None,51.0/9.0
cluboptima.biz,234263,,,cluboptima.biz,234263,,,N,N,Y,66.7.198.48,Y,US,Orlando,28.5445/-81.3706
amrag.com,234289,,,amrag.com,234289,,,N,N,Y,50.63.202.17,Y,US,Scottsdale,33.6119/-111.8906
www.info-mapping.com,,,,info-mapping.com,234303,,,N,N,Y,61.114.183.180,Y,JP,None,35.69/139.69
upsidedownhomeschooling.com,234365,,,upsidedownhomeschooling.com,234365,,,N,N,Y,67.227.172.254,Y,US,Lansing,42.7257/-84.636
iranmusic3.me,234401,,,iranmusic3.me,234401,,,N,N,Y,78.46.16.29,Y,DE,None,51.0/9.0
americanlanternalerts.com,234407,,,americanlanternalerts.com,234407,,,N,N,Y,184.168.221.15,Y,US,Scottsdale,33.6119/-111.8906
xnxx.nom.es,234409,,,xnxx.nom.es,234409,,,N,N,Y,64.187.228.154,Y,US,Wilson,35.7876/-77.9844
avadevine.com,234420,,,avadevine.com,234420,,,N,N,Y,69.50.134.81,Y,US,Marietta,33.9306/-84.4613
mykakisforum.com,234422,,,mykakisforum.com,234422,,,N,N,Y,50.63.202.21,Y,US,Scottsdale,33.6119/-111.8906
besthacking.in,234446,,,besthacking.in,234446,,,N,N,Y,50.63.202.14,Y,US,Scottsdale,33.6119/-111.8906
www.insidejobs.com,,,,insidejobs.com,234465,,,N,N,P,50.16.215.104,Y,US,Ashburn,39.0437/-77.4875
,,,,,,,,,,,174.129.20.208,Y,US,Ashburn,39.0437/-77.4875
,,,,,,,,,,,107.21.99.190,N,US,Ashburn,39.0437/-77.4875
,,,,,,,,,,,107.21.95.3,N,US,Ashburn,39.0437/-77.4875
tarzan18.com,234495,,,tarzan18.com,234495,,,N,N,Y,108.163.255.202,Y,US,Chicago,41.8876/-87.6368
nhcue.edu.tw,234507,,,nhcue.edu.tw,234507,,,N,N,Y,140.126.22.1,Y,TW,Taipei,25.0392/121.525
soneribankonline.com.pk,234531,,,soneribankonline.com.pk,234531,,,N,N,Y,203.101.161.94,Y,PK,None,30.0/70.0
dtiserv.com,234736,,,dtiserv.com,234736,,,N,N,Y,38.91.110.100,Y,US,None,38.0/-97.0
suprememastertv.com,234781,,,suprememastertv.com,234781,,,N,Y,N,65.49.44.66,N,US,Fremont,37.5155/-121.8962
www.suprememastertv.com,,,,suprememastertv.com,234781,,,Y,Y,N,65.49.44.66,N,US,Fremont,37.5155/-121.8962
ero-erodouga.com,234871,,,ero-erodouga.com,234871,,,N,N,Y,27.96.38.21,Y,JP,None,35.69/139.69
orendsrange.com,234882,,,orendsrange.com,234882,,,N,N,Y,50.63.202.25,Y,US,Scottsdale,33.6119/-111.8906
taxwise.com,234918,,,taxwise.com,234918,,,N,N,Y,208.73.84.193,Y,US,Kennesaw,34.0331/-84.6011
asia-info.co,235012,,,asia-info.co,235012,,,N,N,Y,216.12.210.86,Y,SG,Jurong East New Town,1.3414/103.7392
www.biatnet.com.tn,,,,biatnet.com.tn,235036,,,N,N,Y,193.95.112.22,Y,TN,None,34.0/9.0
cartoonmovement.com,235049,,,cartoonmovement.com,235049,,,N,Y,N,46.137.121.4,N,IE,None,53.0/-8.0
thienhuyshop.vn,235053,,,thienhuyshop.vn,235053,,,N,N,Y,27.0.12.177,Y,VN,None,16.0/106.0
daikanyama-conditioning.com,235083,,,daikanyama-conditioning.com,235083,,,N,N,Y,211.16.230.20,Y,JP,None,35.69/139.69
zipslocal.com,235103,,,zipslocal.com,235103,,,N,N,Y,216.115.92.69,Y,US,Las Vegas,36.1511/-115.1105
webtrendset.com,235117,,,webtrendset.com,235117,,,N,N,Y,182.50.148.1,Y,SG,None,1.3667/103.8
portfolios.net,235240,,,portfolios.net,235240,,,N,N,Y,184.168.221.31,Y,US,Scottsdale,33.6119/-111.8906
membrana.ru,235246,,,membrana.ru,235246,,,N,N,Y,146.255.192.76,Y,RU,Moscow,55.7522/37.6156
haad.ae,235288,,,haad.ae,235288,,,N,N,P,94.56.160.21,Y,AE,Abu Dhabi,24.4667/54.3667
,,,,,,,,,,,94.56.160.22,Y,AE,Abu Dhabi,24.4667/54.3667
,,,,,,,,,,,194.170.19.10,N,AE,None,24.0/54.0
madiganmade.com,235296,,,madiganmade.com,235296,,,N,N,Y,50.63.202.15,Y,US,Scottsdale,33.6119/-111.8906
intercomgi.com.ar,235310,,,intercomgi.com.ar,235310,,,N,N,Y,200.70.24.210,Y,AR,None,-34.0/-64.0
asusual.us,235354,,,asusual.us,235354,,,N,N,P,50.63.202.11,Y,US,Scottsdale,33.6119/-111.8906
,,,,,,,,,,,184.168.221.28,Y,US,Scottsdale,33.6119/-111.8906
,,,,,,,,,,,216.239.34.21,N,US,Mountain View,37.4192/-122.0574
,,,,,,,,,,,216.239.36.21,N,US,Mountain View,37.4192/-122.0574
imaios.com,235388,,,imaios.com,235388,,,N,N,Y,67.205.103.231,Y,CA,Montreal,45.5/-73.5833
charles-ross.com,235407,,,charles-ross.com,235407,,,N,N,Y,69.25.128.142,Y,US,Atlanta,33.7516/-84.3915
helmetcity.com,235569,,,helmetcity.com,235569,,,N,N,P,190.93.241.43,Y,CR,San JosÃ©,9.9333/-84.0833
,,,,,,,,,,,141.101.123.43,N,None,None,47.0/8.0
,,,,,,,,,,,190.93.243.43,N,CR,San JosÃ©,9.9333/-84.0833
,,,,,,,,,,,208.77.55.230,N,US,Tampa,27.9178/-82.3799
,,,,,,,,,,,190.93.240.43,N,CR,San JosÃ©,9.9333/-84.0833
,,,,,,,,,,,190.93.242.43,N,CR,San JosÃ©,9.9333/-84.0833
senat.org,235571,,,senat.org,235571,,,N,N,P,90.156.201.104,Y,RU,None,60.0/100.0
,,,,,,,,,,,90.156.201.98,N,RU,None,60.0/100.0
,,,,,,,,,,,90.156.201.54,N,RU,None,60.0/100.0
,,,,,,,,,,,90.156.201.72,N,RU,None,60.0/100.0
newappsblog.com,235597,,,newappsblog.com,235597,,,N,N,Y,184.168.221.6,Y,US,Scottsdale,33.6119/-111.8906
anunciototal.com,235618,,,anunciototal.com,235618,,,N,N,Y,195.78.228.188,Y,ES,None,40.0/-4.0
navigater.info,235630,,,navigater.info,235630,,,N,N,Y,210.172.144.22,Y,JP,None,35.69/139.69
ekaram.net,235676,,,ekaram.net,235676,,,N,N,Y,144.76.218.153,Y,DE,None,51.0/9.0
reallymoving.com,235735,,,reallymoving.com,235735,,,N,N,Y,94.236.122.64,Y,GB,None,51.5/-0.13
shewearsfashion.com,235825,,,shewearsfashion.com,235825,,,N,N,Y,50.63.202.21,Y,US,Scottsdale,33.6119/-111.8906
teleperformance.mx,235853,,,teleperformance.mx,235853,,,N,N,Y,148.245.55.81,Y,MX,Garza Garcia,25.6667/-100.4
sweesa.com,235900,,,sweesa.com,235900,,,N,N,Y,122.147.151.55,Y,TW,Taipei,25.0392/121.525
www.spokyo.jp,,,,spokyo.jp,235911,,,N,N,Y,150.39.217.202,Y,JP,None,35.69/139.69
sheetz.com,235923,,,sheetz.com,235923,,,N,N,Y,207.255.1.101,Y,US,Altoona,40.5187/-78.3947
animecrazy.net,235964,,,animecrazy.net,235964,,,N,Y,N,95.141.37.183,N,IT,Marco,45.85/11.0
sevenmedia57.ir,236026,,,sevenmedia57.ir,236026,,,N,N,Y,46.4.115.212,Y,DE,None,51.0/9.0
takvahaber.net,236032,,,takvahaber.net,236032,,,N,Y,N,85.25.196.222,N,DE,None,51.0/9.0
sultan-center.com,236070,,,sultan-center.com,236070,,,N,N,Y,62.150.88.254,Y,KW,None,29.3375/47.6581
www.shavemob.com,,,,shavemob.com,236077,,,N,N,Y,50.63.202.18,Y,US,Scottsdale,33.6119/-111.8906
jornada.com.mx,236082,,,jornada.com.mx,236082,,,N,N,Y,148.233.211.178,Y,MX,None,19.43/-99.13
allviewmobile.com,236123,,,allviewmobile.com,236123,,,N,N,Y,85.204.19.29,Y,RO,None,46.0/25.0
washblade.com,236187,,,washblade.com,236187,,,N,N,Y,50.63.202.7,Y,US,Scottsdale,33.6119/-111.8906
ohiogamefishing.com,236208,,,ohiogamefishing.com,236208,,,N,N,Y,174.123.217.170,Y,US,Houston,29.7523/-95.367
www.telepc.net,,,,telepc.net,236276,,,N,N,Y,74.200.33.90,Y,US,Dallas,33.0017/-96.8441
davidmanise.com,236319,,,davidmanise.com,236319,,,N,N,Y,93.88.240.193,Y,CH,None,47.0/8.0
82456000.com,236330,,,82456000.com,236330,,,N,N,Y,158.58.184.246,Y,IR,Pasargad,30.2019/53.18
muabanonline.com.vn,236408,,,muabanonline.com.vn,236408,,,N,N,Y,112.213.95.109,Y,VN,Thanh Nguyen,9.8478/106.3456
t56.cc,236418,,,t56.cc,236418,,,N,Y,N,173.252.193.250,N,US,Santa Clara,37.3501/-121.9854
vapedojo.com,236427,,,vapedojo.com,236427,,,N,N,Y,50.63.202.10,Y,US,Scottsdale,33.6119/-111.8906
freshteenz.net,236502,,,freshteenz.net,236502,,,N,Y,N,5.79.83.205,N,NL,Amsterdam,52.35/4.9167
hoopsrumors.com,236512,,,hoopsrumors.com,236512,,,N,N,Y,184.168.221.15,Y,US,Scottsdale,33.6119/-111.8906
christymarks.com,236564,,,christymarks.com,236564,,,N,N,Y,69.164.25.118,Y,US,Tempe,33.4357/-111.9171
office-profishop.com,236642,,,office-profishop.com,236642,,,N,N,Y,194.187.186.166,Y,DE,Duisburg,51.4333/6.75
listriches.com,236678,,,listriches.com,236678,,,N,N,Y,71.40.109.231,Y,US,None,38.0/-97.0
works.com,236787,,,works.com,236787,,,N,N,Y,66.179.111.11,Y,US,Denver,39.8474/-104.9459
www.lavishbootstrap.com,,,,lavishbootstrap.com,236827,,,N,N,P,107.22.234.17,Y,US,Ashburn,39.0437/-77.4875
,,,,,,,,,,,50.16.215.146,N,US,Ashburn,39.0437/-77.4875
,,,,,,,,,,,50.16.215.41,N,US,Ashburn,39.0437/-77.4875
,,,,,,,,,,,107.21.95.3,N,US,Ashburn,39.0437/-77.4875
unet.edu.ve,236832,,,unet.edu.ve,236832,,,N,N,P,190.202.89.149,Y,VE,None,8.0/-66.0
,,,,,,,,,,,150.187.65.3,N,VE,Caracas,10.5/-66.9167
,,,,,,,,,,,190.202.89.148,N,VE,None,8.0/-66.0
,,,,,,,,,,,150.187.64.3,N,VE,Caracas,10.5/-66.9167
torontohydro.com,236833,,,torontohydro.com,236833,,,N,N,Y,159.18.26.46,Y,CA,Beamsville,43.171/-79.4767
icd10data.com,236836,,,icd10data.com,236836,,,N,N,Y,184.168.221.31,Y,US,Scottsdale,33.6119/-111.8906
darmowefora.pl,236871,,,darmowefora.pl,236871,,,N,N,Y,94.23.31.14,Y,FR,None,48.86/2.35
data-arab.com,236958,,,data-arab.com,236958,,,N,N,Y,108.178.61.44,Y,US,Chicago,41.8825/-87.6441
movie4dl32.ir,237000,,,movie4dl32.ir,237000,,,N,N,Y,109.201.133.116,Y,NL,Rozendaal,52.0074/5.9654
lrv.jp,237009,,,lrv.jp,237009,,,N,N,Y,219.117.215.156,Y,JP,None,35.69/139.69
giftly.com,237030,,,giftly.com,237030,,,N,N,P,184.168.221.9,Y,US,Scottsdale,33.6119/-111.8906
,,,,,,,,,,,75.101.145.87,N,US,Ashburn,39.0437/-77.4875
,,,,,,,,,,,174.129.212.2,N,US,Ashburn,39.0437/-77.4875
xxx.com.py,237043,,,xxx.com.py,237043,,,N,Y,N,142.4.18.48,N,US,Provo,40.2181/-111.6133
www.moeaidb.gov.tw,,,,moeaidb.gov.tw,237078,,,N,N,Y,163.29.20.35,Y,TW,None,23.5/121.0
happy-land.net,237080,,,happy-land.net,237080,,,N,N,Y,210.249.126.101,Y,JP,None,35.69/139.69
www.travsport.no,,,,travsport.no,237094,,,N,N,Y,194.110.195.6,Y,NO,Jar,59.9167/10.6167
empeopled.com,237170,,,empeopled.com,237170,,,N,N,Y,50.63.202.6,Y,US,Scottsdale,33.6119/-111.8906
woman7.ru,237181,,,woman7.ru,237181,,,N,N,P,90.156.201.79,Y,RU,None,60.0/100.0
,,,,,,,,,,,90.156.201.56,N,RU,None,60.0/100.0
,,,,,,,,,,,90.156.201.58,N,RU,None,60.0/100.0
,,,,,,,,,,,90.156.201.98,N,RU,None,60.0/100.0
twibes.com,237194,,,twibes.com,237194,,,N,N,Y,184.168.221.14,Y,US,Scottsdale,33.6119/-111.8906
www.cnrc.org.dz,,,,cnrc.org.dz,237249,,,N,N,Y,193.251.169.116,Y,DZ,None,28.0/3.0
www.pofssavecredit.co.uk,,,,pofssavecredit.co.uk,237279,,,N,N,Y,193.120.161.191,Y,IE,None,53.0/-8.0
mjpru.ac.in,237284,,,mjpru.ac.in,237284,,,N,N,Y,182.18.166.206,Y,IN,None,20.0/77.0
traceywalkerspeaks.com,237344,,,traceywalkerspeaks.com,237344,,,N,N,Y,184.168.221.5,Y,US,Scottsdale,33.6119/-111.8906
iec.co.il,237373,,,iec.co.il,237373,,,N,N,Y,138.134.102.25,Y,IL,Haifa,32.8156/34.9892
passiveincomesitereviews.com,237411,,,passiveincomesitereviews.com,237411,,,N,N,Y,97.79.238.123,Y,US,None,38.0/-97.0
sentry.com,237441,,,sentry.com,237441,,,N,N,Y,157.248.13.81,Y,US,Stevens Point,44.5526/-89.5167
1millioncups.com,237459,,,1millioncups.com,237459,,,N,N,Y,98.124.198.1,Y,US,Kirkland,47.6727/-122.1873
bhipenergy.com,237514,,,bhipenergy.com,237514,,,N,N,Y,75.146.164.164,Y,US,Minneapolis,44.98/-93.2638
gla.or.jp,237567,,,gla.or.jp,237567,,,N,N,Y,211.5.116.58,Y,JP,None,35.69/139.69
surajsingh.in,237588,,,surajsingh.in,237588,,,N,N,Y,69.175.94.186,Y,US,Chicago,41.8876/-87.6368
webhostsg.com,237598,,,webhostsg.com,237598,,,N,N,Y,203.116.15.91,Y,SG,Singapore,1.2931/103.8558
